   0.000    0.000   -0.244
   0.250    0.000   -0.858
   0.500    0.000   -0.970
   0.750    0.000   -0.513
   1.000    0.000    0.244
   1.250    0.000    0.858
   1.500    0.000    0.970
   1.750    0.000    0.513
   2.000    0.000   -0.244
   2.250    0.000   -0.858
   2.500    0.000   -0.970
   2.750    0.000   -0.513
   3.000    0.000    0.244
   3.250    0.000    0.858
   3.500    0.000    0.970
   3.750    0.000    0.513
   4.000    0.000   -0.244
   0.000    0.250    0.513
   0.250    0.250   -0.244
   0.500    0.250   -0.858
   0.750    0.250   -0.970
   1.000    0.250   -0.513
   1.250    0.250    0.244
   1.500    0.250    0.858
   1.750    0.250    0.970
   2.000    0.250    0.513
   2.250    0.250   -0.244
   2.500    0.250   -0.858
   2.750    0.250   -0.970
   3.000    0.250   -0.513
   3.250    0.250    0.244
   3.500    0.250    0.858
   3.750    0.250    0.970
   4.000    0.250    0.513
   0.000    0.500    0.970
   0.250    0.500    0.513
   0.500    0.500   -0.244
   0.750    0.500   -0.858
   1.000    0.500   -0.970
   1.250    0.500   -0.513
   1.500    0.500    0.244
   1.750    0.500    0.858
   2.000    0.500    0.970
   2.250    0.500    0.513
   2.500    0.500   -0.244
   2.750    0.500   -0.858
   3.000    0.500   -0.970
   3.250    0.500   -0.513
   3.500    0.500    0.244
   3.750    0.500    0.858
   4.000    0.500    0.970
   0.000    0.750    0.858
   0.250    0.750    0.970
   0.500    0.750    0.513
   0.750    0.750   -0.244
   1.000    0.750   -0.858
   1.250    0.750   -0.970
   1.500    0.750   -0.513
   1.750    0.750    0.244
   2.000    0.750    0.858
   2.250    0.750    0.970
   2.500    0.750    0.513
   2.750    0.750   -0.244
   3.000    0.750   -0.858
   3.250    0.750   -0.970
   3.500    0.750   -0.513
   3.750    0.750    0.244
   4.000    0.750    0.858
   0.000    1.000    0.244
   0.250    1.000    0.858
   0.500    1.000    0.970
   0.750    1.000    0.513
   1.000    1.000   -0.244
   1.250    1.000   -0.858
   1.500    1.000   -0.970
   1.750    1.000   -0.513
   2.000    1.000    0.244
   2.250    1.000    0.858
   2.500    1.000    0.970
   2.750    1.000    0.513
   3.000    1.000   -0.244
   3.250    1.000   -0.858
   3.500    1.000   -0.970
   3.750    1.000   -0.513
   4.000    1.000    0.244
   0.000    1.250   -0.513
   0.250    1.250    0.244
   0.500    1.250    0.858
   0.750    1.250    0.970
   1.000    1.250    0.513
   1.250    1.250   -0.244
   1.500    1.250   -0.858
   1.750    1.250   -0.970
   2.000    1.250   -0.513
   2.250    1.250    0.244
   2.500    1.250    0.858
   2.750    1.250    0.970
   3.000    1.250    0.513
   3.250    1.250   -0.244
   3.500    1.250   -0.858
   3.750    1.250   -0.970
   4.000    1.250   -0.513
   0.000    1.500   -0.970
   0.250    1.500   -0.513
   0.500    1.500    0.244
   0.750    1.500    0.858
   1.000    1.500    0.970
   1.250    1.500    0.513
   1.500    1.500   -0.244
   1.750    1.500   -0.858
   2.000    1.500   -0.970
   2.250    1.500   -0.513
   2.500    1.500    0.244
   2.750    1.500    0.858
   3.000    1.500    0.970
   3.250    1.500    0.513
   3.500    1.500   -0.244
   3.750    1.500   -0.858
   4.000    1.500   -0.970
   0.000    1.750   -0.858
   0.250    1.750   -0.970
   0.500    1.750   -0.513
   0.750    1.750    0.244
   1.000    1.750    0.858
   1.250    1.750    0.970
   1.500    1.750    0.513
   1.750    1.750   -0.244
   2.000    1.750   -0.858
   2.250    1.750   -0.970
   2.500    1.750   -0.513
   2.750    1.750    0.244
   3.000    1.750    0.858
   3.250    1.750    0.970
   3.500    1.750    0.513
   3.750    1.750   -0.244
   4.000    1.750   -0.858
   0.000    2.000   -0.244
   0.250    2.000   -0.858
   0.500    2.000   -0.970
   0.750    2.000   -0.513
   1.000    2.000    0.244
   1.250    2.000    0.858
   1.500    2.000    0.970
   1.750    2.000    0.513
   2.000    2.000   -0.244
   2.250    2.000   -0.858
   2.500    2.000   -0.970
   2.750    2.000   -0.513
   3.000    2.000    0.244
   3.250    2.000    0.858
   3.500    2.000    0.970
   3.750    2.000    0.513
   4.000    2.000   -0.244
