   0.000    0.000   -0.123
   0.250    0.000   -0.789
   0.500    0.000   -0.992
   0.750    0.000   -0.615
   1.000    0.000    0.123
   1.250    0.000    0.789
   1.500    0.000    0.992
   1.750    0.000    0.615
   2.000    0.000   -0.123
   2.250    0.000   -0.789
   2.500    0.000   -0.992
   2.750    0.000   -0.615
   3.000    0.000    0.123
   3.250    0.000    0.789
   3.500    0.000    0.992
   3.750    0.000    0.615
   4.000    0.000   -0.123
   0.000    0.250    0.615
   0.250    0.250   -0.123
   0.500    0.250   -0.789
   0.750    0.250   -0.992
   1.000    0.250   -0.615
   1.250    0.250    0.123
   1.500    0.250    0.789
   1.750    0.250    0.992
   2.000    0.250    0.615
   2.250    0.250   -0.123
   2.500    0.250   -0.789
   2.750    0.250   -0.992
   3.000    0.250   -0.615
   3.250    0.250    0.123
   3.500    0.250    0.789
   3.750    0.250    0.992
   4.000    0.250    0.615
   0.000    0.500    0.992
   0.250    0.500    0.615
   0.500    0.500   -0.123
   0.750    0.500   -0.789
   1.000    0.500   -0.992
   1.250    0.500   -0.615
   1.500    0.500    0.123
   1.750    0.500    0.789
   2.000    0.500    0.992
   2.250    0.500    0.615
   2.500    0.500   -0.123
   2.750    0.500   -0.789
   3.000    0.500   -0.992
   3.250    0.500   -0.615
   3.500    0.500    0.123
   3.750    0.500    0.789
   4.000    0.500    0.992
   0.000    0.750    0.789
   0.250    0.750    0.992
   0.500    0.750    0.615
   0.750    0.750   -0.123
   1.000    0.750   -0.789
   1.250    0.750   -0.992
   1.500    0.750   -0.615
   1.750    0.750    0.123
   2.000    0.750    0.789
   2.250    0.750    0.992
   2.500    0.750    0.615
   2.750    0.750   -0.123
   3.000    0.750   -0.789
   3.250    0.750   -0.992
   3.500    0.750   -0.615
   3.750    0.750    0.123
   4.000    0.750    0.789
   0.000    1.000    0.123
   0.250    1.000    0.789
   0.500    1.000    0.992
   0.750    1.000    0.615
   1.000    1.000   -0.123
   1.250    1.000   -0.789
   1.500    1.000   -0.992
   1.750    1.000   -0.615
   2.000    1.000    0.123
   2.250    1.000    0.789
   2.500    1.000    0.992
   2.750    1.000    0.615
   3.000    1.000   -0.123
   3.250    1.000   -0.789
   3.500    1.000   -0.992
   3.750    1.000   -0.615
   4.000    1.000    0.123
   0.000    1.250   -0.615
   0.250    1.250    0.123
   0.500    1.250    0.789
   0.750    1.250    0.992
   1.000    1.250    0.615
   1.250    1.250   -0.123
   1.500    1.250   -0.789
   1.750    1.250   -0.992
   2.000    1.250   -0.615
   2.250    1.250    0.123
   2.500    1.250    0.789
   2.750    1.250    0.992
   3.000    1.250    0.615
   3.250    1.250   -0.123
   3.500    1.250   -0.789
   3.750    1.250   -0.992
   4.000    1.250   -0.615
   0.000    1.500   -0.992
   0.250    1.500   -0.615
   0.500    1.500    0.123
   0.750    1.500    0.789
   1.000    1.500    0.992
   1.250    1.500    0.615
   1.500    1.500   -0.123
   1.750    1.500   -0.789
   2.000    1.500   -0.992
   2.250    1.500   -0.615
   2.500    1.500    0.123
   2.750    1.500    0.789
   3.000    1.500    0.992
   3.250    1.500    0.615
   3.500    1.500   -0.123
   3.750    1.500   -0.789
   4.000    1.500   -0.992
   0.000    1.750   -0.789
   0.250    1.750   -0.992
   0.500    1.750   -0.615
   0.750    1.750    0.123
   1.000    1.750    0.789
   1.250    1.750    0.992
   1.500    1.750    0.615
   1.750    1.750   -0.123
   2.000    1.750   -0.789
   2.250    1.750   -0.992
   2.500    1.750   -0.615
   2.750    1.750    0.123
   3.000    1.750    0.789
   3.250    1.750    0.992
   3.500    1.750    0.615
   3.750    1.750   -0.123
   4.000    1.750   -0.789
   0.000    2.000   -0.123
   0.250    2.000   -0.789
   0.500    2.000   -0.992
   0.750    2.000   -0.615
   1.000    2.000    0.123
   1.250    2.000    0.789
   1.500    2.000    0.992
   1.750    2.000    0.615
   2.000    2.000   -0.123
   2.250    2.000   -0.789
   2.500    2.000   -0.992
   2.750    2.000   -0.615
   3.000    2.000    0.123
   3.250    2.000    0.789
   3.500    2.000    0.992
   3.750    2.000    0.615
   4.000    2.000   -0.123
