   0.000    0.000   -0.611
   0.250    0.000   -0.992
   0.500    0.000   -0.792
   0.750    0.000   -0.128
   1.000    0.000    0.611
   1.250    0.000    0.992
   1.500    0.000    0.792
   1.750    0.000    0.128
   2.000    0.000   -0.611
   2.250    0.000   -0.992
   2.500    0.000   -0.792
   2.750    0.000   -0.128
   3.000    0.000    0.611
   3.250    0.000    0.992
   3.500    0.000    0.792
   3.750    0.000    0.128
   4.000    0.000   -0.611
   0.000    0.250    0.128
   0.250    0.250   -0.611
   0.500    0.250   -0.992
   0.750    0.250   -0.792
   1.000    0.250   -0.128
   1.250    0.250    0.611
   1.500    0.250    0.992
   1.750    0.250    0.792
   2.000    0.250    0.128
   2.250    0.250   -0.611
   2.500    0.250   -0.992
   2.750    0.250   -0.792
   3.000    0.250   -0.128
   3.250    0.250    0.611
   3.500    0.250    0.992
   3.750    0.250    0.792
   4.000    0.250    0.128
   0.000    0.500    0.792
   0.250    0.500    0.128
   0.500    0.500   -0.611
   0.750    0.500   -0.992
   1.000    0.500   -0.792
   1.250    0.500   -0.128
   1.500    0.500    0.611
   1.750    0.500    0.992
   2.000    0.500    0.792
   2.250    0.500    0.128
   2.500    0.500   -0.611
   2.750    0.500   -0.992
   3.000    0.500   -0.792
   3.250    0.500   -0.128
   3.500    0.500    0.611
   3.750    0.500    0.992
   4.000    0.500    0.792
   0.000    0.750    0.992
   0.250    0.750    0.792
   0.500    0.750    0.128
   0.750    0.750   -0.611
   1.000    0.750   -0.992
   1.250    0.750   -0.792
   1.500    0.750   -0.128
   1.750    0.750    0.611
   2.000    0.750    0.992
   2.250    0.750    0.792
   2.500    0.750    0.128
   2.750    0.750   -0.611
   3.000    0.750   -0.992
   3.250    0.750   -0.792
   3.500    0.750   -0.128
   3.750    0.750    0.611
   4.000    0.750    0.992
   0.000    1.000    0.611
   0.250    1.000    0.992
   0.500    1.000    0.792
   0.750    1.000    0.128
   1.000    1.000   -0.611
   1.250    1.000   -0.992
   1.500    1.000   -0.792
   1.750    1.000   -0.128
   2.000    1.000    0.611
   2.250    1.000    0.992
   2.500    1.000    0.792
   2.750    1.000    0.128
   3.000    1.000   -0.611
   3.250    1.000   -0.992
   3.500    1.000   -0.792
   3.750    1.000   -0.128
   4.000    1.000    0.611
   0.000    1.250   -0.128
   0.250    1.250    0.611
   0.500    1.250    0.992
   0.750    1.250    0.792
   1.000    1.250    0.128
   1.250    1.250   -0.611
   1.500    1.250   -0.992
   1.750    1.250   -0.792
   2.000    1.250   -0.128
   2.250    1.250    0.611
   2.500    1.250    0.992
   2.750    1.250    0.792
   3.000    1.250    0.128
   3.250    1.250   -0.611
   3.500    1.250   -0.992
   3.750    1.250   -0.792
   4.000    1.250   -0.128
   0.000    1.500   -0.792
   0.250    1.500   -0.128
   0.500    1.500    0.611
   0.750    1.500    0.992
   1.000    1.500    0.792
   1.250    1.500    0.128
   1.500    1.500   -0.611
   1.750    1.500   -0.992
   2.000    1.500   -0.792
   2.250    1.500   -0.128
   2.500    1.500    0.611
   2.750    1.500    0.992
   3.000    1.500    0.792
   3.250    1.500    0.128
   3.500    1.500   -0.611
   3.750    1.500   -0.992
   4.000    1.500   -0.792
   0.000    1.750   -0.992
   0.250    1.750   -0.792
   0.500    1.750   -0.128
   0.750    1.750    0.611
   1.000    1.750    0.992
   1.250    1.750    0.792
   1.500    1.750    0.128
   1.750    1.750   -0.611
   2.000    1.750   -0.992
   2.250    1.750   -0.792
   2.500    1.750   -0.128
   2.750    1.750    0.611
   3.000    1.750    0.992
   3.250    1.750    0.792
   3.500    1.750    0.128
   3.750    1.750   -0.611
   4.000    1.750   -0.992
   0.000    2.000   -0.611
   0.250    2.000   -0.992
   0.500    2.000   -0.792
   0.750    2.000   -0.128
   1.000    2.000    0.611
   1.250    2.000    0.992
   1.500    2.000    0.792
   1.750    2.000    0.128
   2.000    2.000   -0.611
   2.250    2.000   -0.992
   2.500    2.000   -0.792
   2.750    2.000   -0.128
   3.000    2.000    0.611
   3.250    2.000    0.992
   3.500    2.000    0.792
   3.750    2.000    0.128
   4.000    2.000   -0.611
