   0.000    0.000   -0.418
   0.250    0.000    0.347
   0.500    0.000    0.908
   0.750    0.000    0.938
   1.000    0.000    0.418
   1.250    0.000   -0.347
   1.500    0.000   -0.908
   1.750    0.000   -0.938
   2.000    0.000   -0.418
   2.250    0.000    0.347
   2.500    0.000    0.908
   2.750    0.000    0.938
   3.000    0.000    0.418
   3.250    0.000   -0.347
   3.500    0.000   -0.908
   3.750    0.000   -0.938
   4.000    0.000   -0.418
   0.000    0.250   -0.938
   0.250    0.250   -0.418
   0.500    0.250    0.347
   0.750    0.250    0.908
   1.000    0.250    0.938
   1.250    0.250    0.418
   1.500    0.250   -0.347
   1.750    0.250   -0.908
   2.000    0.250   -0.938
   2.250    0.250   -0.418
   2.500    0.250    0.347
   2.750    0.250    0.908
   3.000    0.250    0.938
   3.250    0.250    0.418
   3.500    0.250   -0.347
   3.750    0.250   -0.908
   4.000    0.250   -0.938
   0.000    0.500   -0.908
   0.250    0.500   -0.938
   0.500    0.500   -0.418
   0.750    0.500    0.347
   1.000    0.500    0.908
   1.250    0.500    0.938
   1.500    0.500    0.418
   1.750    0.500   -0.347
   2.000    0.500   -0.908
   2.250    0.500   -0.938
   2.500    0.500   -0.418
   2.750    0.500    0.347
   3.000    0.500    0.908
   3.250    0.500    0.938
   3.500    0.500    0.418
   3.750    0.500   -0.347
   4.000    0.500   -0.908
   0.000    0.750   -0.347
   0.250    0.750   -0.908
   0.500    0.750   -0.938
   0.750    0.750   -0.418
   1.000    0.750    0.347
   1.250    0.750    0.908
   1.500    0.750    0.938
   1.750    0.750    0.418
   2.000    0.750   -0.347
   2.250    0.750   -0.908
   2.500    0.750   -0.938
   2.750    0.750   -0.418
   3.000    0.750    0.347
   3.250    0.750    0.908
   3.500    0.750    0.938
   3.750    0.750    0.418
   4.000    0.750   -0.347
   0.000    1.000    0.418
   0.250    1.000   -0.347
   0.500    1.000   -0.908
   0.750    1.000   -0.938
   1.000    1.000   -0.418
   1.250    1.000    0.347
   1.500    1.000    0.908
   1.750    1.000    0.938
   2.000    1.000    0.418
   2.250    1.000   -0.347
   2.500    1.000   -0.908
   2.750    1.000   -0.938
   3.000    1.000   -0.418
   3.250    1.000    0.347
   3.500    1.000    0.908
   3.750    1.000    0.938
   4.000    1.000    0.418
   0.000    1.250    0.938
   0.250    1.250    0.418
   0.500    1.250   -0.347
   0.750    1.250   -0.908
   1.000    1.250   -0.938
   1.250    1.250   -0.418
   1.500    1.250    0.347
   1.750    1.250    0.908
   2.000    1.250    0.938
   2.250    1.250    0.418
   2.500    1.250   -0.347
   2.750    1.250   -0.908
   3.000    1.250   -0.938
   3.250    1.250   -0.418
   3.500    1.250    0.347
   3.750    1.250    0.908
   4.000    1.250    0.938
   0.000    1.500    0.908
   0.250    1.500    0.938
   0.500    1.500    0.418
   0.750    1.500   -0.347
   1.000    1.500   -0.908
   1.250    1.500   -0.938
   1.500    1.500   -0.418
   1.750    1.500    0.347
   2.000    1.500    0.908
   2.250    1.500    0.938
   2.500    1.500    0.418
   2.750    1.500   -0.347
   3.000    1.500   -0.908
   3.250    1.500   -0.938
   3.500    1.500   -0.418
   3.750    1.500    0.347
   4.000    1.500    0.908
   0.000    1.750    0.347
   0.250    1.750    0.908
   0.500    1.750    0.938
   0.750    1.750    0.418
   1.000    1.750   -0.347
   1.250    1.750   -0.908
   1.500    1.750   -0.938
   1.750    1.750   -0.418
   2.000    1.750    0.347
   2.250    1.750    0.908
   2.500    1.750    0.938
   2.750    1.750    0.418
   3.000    1.750   -0.347
   3.250    1.750   -0.908
   3.500    1.750   -0.938
   3.750    1.750   -0.418
   4.000    1.750    0.347
   0.000    2.000   -0.418
   0.250    2.000    0.347
   0.500    2.000    0.908
   0.750    2.000    0.938
   1.000    2.000    0.418
   1.250    2.000   -0.347
   1.500    2.000   -0.908
   1.750    2.000   -0.938
   2.000    2.000   -0.418
   2.250    2.000    0.347
   2.500    2.000    0.908
   2.750    2.000    0.938
   3.000    2.000    0.418
   3.250    2.000   -0.347
   3.500    2.000   -0.908
   3.750    2.000   -0.938
   4.000    2.000   -0.418
