   0.000    0.000   -0.303
   0.250    0.000    0.459
   0.500    0.000    0.953
   0.750    0.000    0.888
   1.000    0.000    0.303
   1.250    0.000   -0.459
   1.500    0.000   -0.953
   1.750    0.000   -0.888
   2.000    0.000   -0.303
   2.250    0.000    0.459
   2.500    0.000    0.953
   2.750    0.000    0.888
   3.000    0.000    0.303
   3.250    0.000   -0.459
   3.500    0.000   -0.953
   3.750    0.000   -0.888
   4.000    0.000   -0.303
   0.000    0.250   -0.888
   0.250    0.250   -0.303
   0.500    0.250    0.459
   0.750    0.250    0.953
   1.000    0.250    0.888
   1.250    0.250    0.303
   1.500    0.250   -0.459
   1.750    0.250   -0.953
   2.000    0.250   -0.888
   2.250    0.250   -0.303
   2.500    0.250    0.459
   2.750    0.250    0.953
   3.000    0.250    0.888
   3.250    0.250    0.303
   3.500    0.250   -0.459
   3.750    0.250   -0.953
   4.000    0.250   -0.888
   0.000    0.500   -0.953
   0.250    0.500   -0.888
   0.500    0.500   -0.303
   0.750    0.500    0.459
   1.000    0.500    0.953
   1.250    0.500    0.888
   1.500    0.500    0.303
   1.750    0.500   -0.459
   2.000    0.500   -0.953
   2.250    0.500   -0.888
   2.500    0.500   -0.303
   2.750    0.500    0.459
   3.000    0.500    0.953
   3.250    0.500    0.888
   3.500    0.500    0.303
   3.750    0.500   -0.459
   4.000    0.500   -0.953
   0.000    0.750   -0.459
   0.250    0.750   -0.953
   0.500    0.750   -0.888
   0.750    0.750   -0.303
   1.000    0.750    0.459
   1.250    0.750    0.953
   1.500    0.750    0.888
   1.750    0.750    0.303
   2.000    0.750   -0.459
   2.250    0.750   -0.953
   2.500    0.750   -0.888
   2.750    0.750   -0.303
   3.000    0.750    0.459
   3.250    0.750    0.953
   3.500    0.750    0.888
   3.750    0.750    0.303
   4.000    0.750   -0.459
   0.000    1.000    0.303
   0.250    1.000   -0.459
   0.500    1.000   -0.953
   0.750    1.000   -0.888
   1.000    1.000   -0.303
   1.250    1.000    0.459
   1.500    1.000    0.953
   1.750    1.000    0.888
   2.000    1.000    0.303
   2.250    1.000   -0.459
   2.500    1.000   -0.953
   2.750    1.000   -0.888
   3.000    1.000   -0.303
   3.250    1.000    0.459
   3.500    1.000    0.953
   3.750    1.000    0.888
   4.000    1.000    0.303
   0.000    1.250    0.888
   0.250    1.250    0.303
   0.500    1.250   -0.459
   0.750    1.250   -0.953
   1.000    1.250   -0.888
   1.250    1.250   -0.303
   1.500    1.250    0.459
   1.750    1.250    0.953
   2.000    1.250    0.888
   2.250    1.250    0.303
   2.500    1.250   -0.459
   2.750    1.250   -0.953
   3.000    1.250   -0.888
   3.250    1.250   -0.303
   3.500    1.250    0.459
   3.750    1.250    0.953
   4.000    1.250    0.888
   0.000    1.500    0.953
   0.250    1.500    0.888
   0.500    1.500    0.303
   0.750    1.500   -0.459
   1.000    1.500   -0.953
   1.250    1.500   -0.888
   1.500    1.500   -0.303
   1.750    1.500    0.459
   2.000    1.500    0.953
   2.250    1.500    0.888
   2.500    1.500    0.303
   2.750    1.500   -0.459
   3.000    1.500   -0.953
   3.250    1.500   -0.888
   3.500    1.500   -0.303
   3.750    1.500    0.459
   4.000    1.500    0.953
   0.000    1.750    0.459
   0.250    1.750    0.953
   0.500    1.750    0.888
   0.750    1.750    0.303
   1.000    1.750   -0.459
   1.250    1.750   -0.953
   1.500    1.750   -0.888
   1.750    1.750   -0.303
   2.000    1.750    0.459
   2.250    1.750    0.953
   2.500    1.750    0.888
   2.750    1.750    0.303
   3.000    1.750   -0.459
   3.250    1.750   -0.953
   3.500    1.750   -0.888
   3.750    1.750   -0.303
   4.000    1.750    0.459
   0.000    2.000   -0.303
   0.250    2.000    0.459
   0.500    2.000    0.953
   0.750    2.000    0.888
   1.000    2.000    0.303
   1.250    2.000   -0.459
   1.500    2.000   -0.953
   1.750    2.000   -0.888
   2.000    2.000   -0.303
   2.250    2.000    0.459
   2.500    2.000    0.953
   2.750    2.000    0.888
   3.000    2.000    0.303
   3.250    2.000   -0.459
   3.500    2.000   -0.953
   3.750    2.000   -0.888
   4.000    2.000   -0.303
