   0.000    0.000   -0.996
   0.250    0.000   -0.769
   0.500    0.000   -0.092
   0.750    0.000    0.639
   1.000    0.000    0.996
   1.250    0.000    0.769
   1.500    0.000    0.092
   1.750    0.000   -0.639
   2.000    0.000   -0.996
   2.250    0.000   -0.769
   2.500    0.000   -0.092
   2.750    0.000    0.639
   3.000    0.000    0.996
   3.250    0.000    0.769
   3.500    0.000    0.092
   3.750    0.000   -0.639
   4.000    0.000   -0.996
   0.000    0.250   -0.639
   0.250    0.250   -0.996
   0.500    0.250   -0.769
   0.750    0.250   -0.092
   1.000    0.250    0.639
   1.250    0.250    0.996
   1.500    0.250    0.769
   1.750    0.250    0.092
   2.000    0.250   -0.639
   2.250    0.250   -0.996
   2.500    0.250   -0.769
   2.750    0.250   -0.092
   3.000    0.250    0.639
   3.250    0.250    0.996
   3.500    0.250    0.769
   3.750    0.250    0.092
   4.000    0.250   -0.639
   0.000    0.500    0.092
   0.250    0.500   -0.639
   0.500    0.500   -0.996
   0.750    0.500   -0.769
   1.000    0.500   -0.092
   1.250    0.500    0.639
   1.500    0.500    0.996
   1.750    0.500    0.769
   2.000    0.500    0.092
   2.250    0.500   -0.639
   2.500    0.500   -0.996
   2.750    0.500   -0.769
   3.000    0.500   -0.092
   3.250    0.500    0.639
   3.500    0.500    0.996
   3.750    0.500    0.769
   4.000    0.500    0.092
   0.000    0.750    0.769
   0.250    0.750    0.092
   0.500    0.750   -0.639
   0.750    0.750   -0.996
   1.000    0.750   -0.769
   1.250    0.750   -0.092
   1.500    0.750    0.639
   1.750    0.750    0.996
   2.000    0.750    0.769
   2.250    0.750    0.092
   2.500    0.750   -0.639
   2.750    0.750   -0.996
   3.000    0.750   -0.769
   3.250    0.750   -0.092
   3.500    0.750    0.639
   3.750    0.750    0.996
   4.000    0.750    0.769
   0.000    1.000    0.996
   0.250    1.000    0.769
   0.500    1.000    0.092
   0.750    1.000   -0.639
   1.000    1.000   -0.996
   1.250    1.000   -0.769
   1.500    1.000   -0.092
   1.750    1.000    0.639
   2.000    1.000    0.996
   2.250    1.000    0.769
   2.500    1.000    0.092
   2.750    1.000   -0.639
   3.000    1.000   -0.996
   3.250    1.000   -0.769
   3.500    1.000   -0.092
   3.750    1.000    0.639
   4.000    1.000    0.996
   0.000    1.250    0.639
   0.250    1.250    0.996
   0.500    1.250    0.769
   0.750    1.250    0.092
   1.000    1.250   -0.639
   1.250    1.250   -0.996
   1.500    1.250   -0.769
   1.750    1.250   -0.092
   2.000    1.250    0.639
   2.250    1.250    0.996
   2.500    1.250    0.769
   2.750    1.250    0.092
   3.000    1.250   -0.639
   3.250    1.250   -0.996
   3.500    1.250   -0.769
   3.750    1.250   -0.092
   4.000    1.250    0.639
   0.000    1.500   -0.092
   0.250    1.500    0.639
   0.500    1.500    0.996
   0.750    1.500    0.769
   1.000    1.500    0.092
   1.250    1.500   -0.639
   1.500    1.500   -0.996
   1.750    1.500   -0.769
   2.000    1.500   -0.092
   2.250    1.500    0.639
   2.500    1.500    0.996
   2.750    1.500    0.769
   3.000    1.500    0.092
   3.250    1.500   -0.639
   3.500    1.500   -0.996
   3.750    1.500   -0.769
   4.000    1.500   -0.092
   0.000    1.750   -0.769
   0.250    1.750   -0.092
   0.500    1.750    0.639
   0.750    1.750    0.996
   1.000    1.750    0.769
   1.250    1.750    0.092
   1.500    1.750   -0.639
   1.750    1.750   -0.996
   2.000    1.750   -0.769
   2.250    1.750   -0.092
   2.500    1.750    0.639
   2.750    1.750    0.996
   3.000    1.750    0.769
   3.250    1.750    0.092
   3.500    1.750   -0.639
   3.750    1.750   -0.996
   4.000    1.750   -0.769
   0.000    2.000   -0.996
   0.250    2.000   -0.769
   0.500    2.000   -0.092
   0.750    2.000    0.639
   1.000    2.000    0.996
   1.250    2.000    0.769
   1.500    2.000    0.092
   1.750    2.000   -0.639
   2.000    2.000   -0.996
   2.250    2.000   -0.769
   2.500    2.000   -0.092
   2.750    2.000    0.639
   3.000    2.000    0.996
   3.250    2.000    0.769
   3.500    2.000    0.092
   3.750    2.000   -0.639
   4.000    2.000   -0.996
